"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","X1.22.20","X1.23.20","X1.24.20","X1.25.20","X1.26.20","X1.27.20","X1.28.20","X1.29.20","X1.30.20","X1.31.20","X2.1.20","X2.2.20","X2.3.20","X2.4.20","X2.5.20","X2.6.20","X2.7.20","X2.8.20","X2.9.20","X2.10.20","X2.11.20","X2.12.20","X2.13.20","X2.14.20","X2.15.20","X2.16.20","X2.17.20","X2.18.20","X2.19.20","X2.20.20","X2.21.20","X2.22.20","X2.23.20","X2.24.20","X2.25.20","X2.26.20","X2.27.20","X2.28.20","X2.29.20","X3.1.20","X3.2.20","X3.3.20","X3.4.20","X3.5.20","X3.6.20","X3.7.20","X3.8.20","X3.9.20","X3.10.20","X3.11.20","X3.12.20","X3.13.20","X3.14.20","X3.15.20","X3.16.20","X3.17.20","X3.18.20","X3.19.20","X3.20.20","X3.21.20","X3.22.20","X3.23.20","X3.24.20","X3.25.20","X3.26.20","X3.27.20","X3.28.20","X3.29.20","X3.30.20","X3.31.20","X4.1.20","X4.2.20","X4.3.20","X4.4.20","X4.5.20","X4.6.20","X4.7.20","X4.8.20","X4.9.20","X4.10.20","X4.11.20","X4.12.20","X4.13.20","X4.14.20","X4.15.20","X4.16.20","X4.17.20","X4.18.20","X4.19.20","X4.20.20","X4.21.20","X4.22.20","X4.23.20","X4.24.20","X4.25.20","X4.26.20","X4.27.20","X4.28.20","X4.29.20","X4.30.20","X5.1.20","X5.2.20","X5.3.20","X5.4.20","X5.5.20","X5.6.20","X5.7.20","X5.8.20","X5.9.20","X5.10.20","X5.11.20","X5.12.20","X5.13.20","X5.14.20","X5.15.20","X5.16.20","X5.17.20","X5.18.20","X5.19.20","X5.20.20","X5.21.20","X5.22.20","X5.23.20","X5.24.20","X5.25.20","X5.26.20","X5.27.20","X5.28.20","X5.29.20","X5.30.20","X5.31.20","X6.1.20","X6.2.20","X6.3.20","X6.4.20","X6.5.20","X6.6.20","X6.7.20","X6.8.20","X6.9.20","X6.10.20","X6.11.20","X6.12.20","X6.13.20","X6.14.20","X6.15.20","X6.16.20","X6.17.20","X6.18.20","X6.19.20","X6.20.20","X6.21.20","X6.22.20","X6.23.20","X6.24.20","X6.25.20","X6.26.20","X6.27.20","X6.28.20","X6.29.20","X6.30.20","X7.1.20","X7.2.20","X7.3.20","X7.4.20","X7.5.20","X7.6.20","X7.7.20","X7.8.20","X7.9.20","X7.10.20","X7.11.20","X7.12.20","X7.13.20","X7.14.20","X7.15.20","X7.16.20","X7.17.20","X7.18.20","X7.19.20","X7.20.20","X7.21.20","X7.22.20","X7.23.20","X7.24.20","X7.25.20","X7.26.20","X7.27.20","X7.28.20","X7.29.20","X7.30.20","X7.31.20","X8.1.20","X8.2.20","X8.3.20","X8.4.20","X8.5.20","X8.6.20","X8.7.20","X8.8.20","X8.9.20","X8.10.20","X8.11.20","X8.12.20","X8.13.20","X8.14.20","X8.15.20","X8.16.20","X8.17.20","X8.18.20","X8.19.20","X8.20.20","X8.21.20","X8.22.20","X8.23.20","X8.24.20","X8.25.20","X8.26.20","X8.27.20","X8.28.20","X8.29.20","X8.30.20","X8.31.20","X9.1.20","X9.2.20","X9.3.20","X9.4.20"
"2845",84048293,"US","USA",840,48293,"Limestone","Texas","US",31.5454767,-96.58095444,"Limestone, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,3,3,6,6,7,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,13,13,13,12,13,13,13,13,13,13,13,14,15,15,15,15,15,15,15,15,15,17,17,18,18,18,23,23,23,23,23,23,24,24,24,26,27,30,30,32,32,32,34,34,36,36,38,39,39,40,41,40,40,41,41,42,42,42,42,43,45,45,47,49,52,56,60,61,61,62,62,74,86,93,102,102,103,107,110,110,114,114,119,118,121,129,139,140,144,144,143,160,163,169,199,199,199,199,201,201,209,220,233,235,241,254,258,287,290,297,298,308,318,320,337,355,381,381,381,389,396,405,408,433,457,455,459,465,467,473
"2846",84048295,"US","USA",840,48295,"Lipscomb","Texas","US",36.27783108,-100.2733151,"Lipscomb, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,5,5,5,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,14,15,15,15,15,15,15,15,15,15,15,15,16,16,18,18,18,18,20,21,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,25,25,25,25,25,25,25
"2847",84048297,"US","USA",840,48297,"Live Oak","Texas","US",28.35101362,-98.1246786,"Live Oak, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,15,15,15,15,21,21,21,21,31,31,31,31,31,37,42,50,62,63,65,65,69,69,69,85,85,91,101,101,101,106,106,106,109,115,115,115,115,126,207,207,207,207,207,207,222,222,222,230,230,230,230,236,240,240,240,240,240,240,240,255,255,282,282,282,282,330,330,330,330,330,330,330,349,353,353
"2848",84048299,"US","USA",840,48299,"Llano","Texas","US",30.70645047,-98.68475262,"Llano, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,8,8,8,7,7,8,8,9,10,11,10,11,11,11,11,11,24,27,29,34,46,47,48,53,53,57,57,60,60,62,69,71,72,81,81,81,84,85,85,86,86,86,86,86,86,88,88,89,89,89,89,89,89,90,90,92,92,92,95,95,95,98,99,99,100,100,101,101,101,101,101,101,101,101,104
"2849",84048301,"US","USA",840,48301,"Loving","Texas","US",31.84947612,-103.5818571,"Loving, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2850",84048303,"US","USA",840,48303,"Lubbock","Texas","US",33.61008596,-101.8204789,"Lubbock, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,9,9,12,13,19,29,31,41,51,77,100,108,117,138,154,180,180,191,214,234,249,270,307,317,330,367,401,407,419,430,445,458,481,494,494,497,499,504,507,516,535,543,549,553,560,567,575,582,583,589,592,598,605,607,614,616,619,619,624,630,639,639,656,662,664,667,674,677,677,688,691,692,704,706,707,720,734,741,747,756,759,775,790,813,847,857,894,955,1031,1136,1208,1288,1320,1407,1547,1665,1795,1916,1984,2041,2095,2273,2457,2620,2620,2620,2620,2918,3051,3231,3376,3524,3668,3748,3823,3823,4063,4209,4309,4445,4482,4556,4656,4769,4880,4962,5014,5100,5150,5254,5328,5433,5512,5512,5593,5652,5751,5811,5959,6018,6018,6059,6222,6295,6365,6429,6495,6528,6542,6542,6656,6706,6750,6818,6852,6885,6918,6975,7035,7173,7242,7344,7397,7485,7754,8027,8331
"2851",84048305,"US","USA",840,48305,"Lynn","Texas","US",33.17657705,-101.8162849,"Lynn, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,8,8,8,8,8,8,10,14,14,19,19,19,21,21,21,21,21,21,21,23,23,26,28,28,28,28,33,33,38,38,39,39,39,40,45,49,49,53,53,53,53,55,55,55,55,55,55,55,57,57,59,59,59,59,62,62,63,63,65,65,65,66,66,66,66,67,67,67,73,74,74,74,74,74,74,74,75,76,76,76,76,76,76,76,77,77,79,79,79,81,82,82,83
"2852",84048313,"US","USA",840,48313,"Madison","Texas","US",30.96694679,-95.93003775,"Madison, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,3,3,3,3,2,4,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,10,10,10,16,17,19,19,20,20,20,22,23,24,25,26,28,29,28,27,26,27,28,30,29,30,33,36,38,45,45,45,45,75,96,97,107,116,130,137,158,163,175,175,183,184,188,208,229,234,240,241,609,631,633,637,645,645,645,645,645,645,650,658,666,666,668,667,676,685,686,684,684,684,684,685,685,688,690,689,690,779,836,834,833,830,830,692,690,694,695,693
"2853",84048315,"US","USA",840,48315,"Marion","Texas","US",32.79868409,-94.3566123,"Marion, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,6,6,6,6,6,7,9,9,9,13,14,14,15,15,15,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,17,17,17,17,17,17,18,18,18,19,19,19,21,21,21,21,21,21,21,21,21,23,23,25,26,26,26,26,28,28,28,28,29,29,34,37,37,37,37,40,58,64,64,67,68,71,71,108,111,111,113,114,116,117,117,119,122,122,123,123,123,127,127,128,129,130,133,133,133,134,134,135,135,136,136,136,136,136,136,139,139,139,139,139,139,139,140,140,140,140,140,142,143,146
"2854",84048317,"US","USA",840,48317,"Martin","Texas","US",32.30600051,-101.9513518,"Martin, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,6,6,7,7,8,9,9,11,11,14,16,17,17,17,18,18,18,19,21,22,24,25,25,25,26,28,28,31,32,32,32,34,35,38,41,42,42,42,44,44,44,45,45,45,45,46,48,53,55,55,55,55,63,64,65,65,67,67,67,69,68,68,68,70,70,70,70,70,70,71,71,71,71,73,73,74,74
"2855",84048319,"US","USA",840,48319,"Mason","Texas","US",30.71780434,-99.22629416,"Mason, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,15,15,21,24,24,24,26,27,28,28,28,28,28,28,28,28,28,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,35,35,35,35,35,35,35,36,36,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,40,40,40,42,45,51,51,53,53,53,54,60,60,60,60,60,60,63,63,64,64,64,64,64,67,68,68,73,73,73,73,73,73,73,75
"2856",84048321,"US","USA",840,48321,"Matagorda","Texas","US",28.81955746,-96.01230294,"Matagorda, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,4,4,6,9,10,11,11,20,21,27,32,35,36,41,41,42,42,44,45,49,49,49,49,51,51,51,51,51,55,56,56,57,59,59,59,59,60,60,60,60,62,62,64,64,64,64,64,64,64,64,64,64,65,65,65,65,65,65,66,66,67,67,67,67,67,67,70,70,70,70,70,70,70,70,71,71,71,77,77,77,77,80,80,80,81,85,94,96,104,105,109,110,117,131,131,136,149,152,158,172,213,240,261,263,262,266,274,286,295,337,348,358,372,382,392,399,422,452,461,475,487,513,523,532,566,572,588,610,641,644,654,673,673,681,688,692,711,733,739,740,752,770,786,807,828,830,831,832,840,845,848,852,858,875,887,887,891,895,895,903,913,913,913,921,939,940
"2857",84048323,"US","USA",840,48323,"Maverick","Texas","US",28.7429195,-100.3157686,"Maverick, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,4,4,4,5,5,7,7,8,9,9,9,10,10,10,12,12,12,12,15,15,15,15,16,16,16,16,16,24,24,24,26,26,26,26,26,26,31,31,31,45,45,52,74,74,74,89,94,93,94,98,94,97,97,97,109,109,116,116,116,116,120,120,129,129,133,133,133,146,149,153,149,160,160,160,199,199,200,206,223,223,250,250,250,282,290,311,311,311,311,434,434,455,519,519,519,550,550,677,720,776,776,776,776,874,892,939,1061,1169,1283,1283,1390,1440,1440,1440,1440,1622,1730,1802,1852,1989,1989,1989,1989,2210,1852,2210,2321,2321,2321,2321,2321,2321,2569,2596,2596,2596,2596,2596,2596,2596,2596,3117,3117,3117,3168,3228,3248,3258,3258,3258,3258,3293,3335,3335,3335
"2858",84048307,"US","USA",840,48307,"McCulloch","Texas","US",31.1925468,-99.34682807,"McCulloch, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,7,7,8,11,11,11,12,13,17,17,20,20,20,21,22,23,23,23,23,23,25,25,29,30,30,30,30,30,31,33,34,35,35,34,34,34,35,38,41,41,41,43,45,45,46,48,48,48,51,53,54,55,55,57,58,63,69,71,74,74,74,74,75,82,85,91,108,109,109,109,114,114,120
"2859",84048309,"US","USA",840,48309,"McLennan","Texas","US",31.55255453,-97.20217694,"McLennan, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,16,16,16,24,24,28,33,34,34,36,39,44,48,49,50,51,53,56,62,62,66,68,69,71,71,74,74,76,76,76,76,77,78,81,81,81,81,82,87,87,88,89,91,91,91,91,92,92,94,94,94,94,94,96,96,96,97,97,98,98,98,102,102,102,107,107,107,112,113,113,118,118,118,120,121,123,125,127,129,129,132,138,141,150,153,158,163,178,196,222,245,262,303,354,371,421,473,552,624,697,744,795,957,1068,1292,1563,1636,1684,1798,2044,2283,2438,2442,2537,2557,2744,2920,3005,3096,3210,3291,3413,3472,3575,3688,3782,3885,3957,3986,4042,4108,4192,4263,4326,4326,4436,4571,4694,4748,4846,4889,4946,4970,5031,5106,5164,5248,5296,5322,5356,5372,5435,5547,5595,5642,5713,5760,5796,5907,6008,6100,6162,6228,6264,6355,6454,6549,6629
"2860",84048311,"US","USA",840,48311,"McMullen","Texas","US",28.35251708,-98.56769164,"McMullen, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,15,15,15,16,16,18
"2861",84048325,"US","USA",840,48325,"Medina","Texas","US",29.3557301,-99.11030298,"Medina, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,6,7,9,10,12,13,13,13,13,15,15,15,15,15,15,17,17,17,19,19,19,19,19,20,20,20,20,20,20,20,21,22,22,31,32,38,45,47,48,49,50,58,59,60,64,64,64,67,67,67,68,69,69,71,73,73,73,74,76,78,216,216,216,216,216,218,220,221,221,221,221,227,228,244,245,250,250,251,255,255,256,254,254,254,255,278,282,293,295,295,295,327,335,338,338,343,343,343,360,419,419,419,492,492,492,524,526,527,538,546,546,546,562,571,582,588,594,594,595,615,615,621,762,811,811,878,892,934,949,963,987,987,987,1002,1056,1063,1064,1069,1069,1070,1073,1101,1103,1103,1111,1111,1111,1121,1132,1133,1134
"2862",84048327,"US","USA",840,48327,"Menard","Texas","US",30.88990665,-99.8204794,"Menard, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,6,6,6,8,8,8,8,12,12,12,14,14,14,14,14,14,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,18,18,18,18,18,18,18,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"2863",84048329,"US","USA",840,48329,"Midland","Texas","US",31.86904128,-102.0315682,"Midland, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,6,7,11,12,13,16,16,16,22,22,24,24,27,30,31,31,31,32,32,32,35,37,41,42,42,43,64,65,67,69,70,71,73,74,75,76,79,82,82,89,90,91,94,100,101,101,101,107,112,115,116,120,120,120,122,122,123,123,123,124,124,124,125,126,126,129,129,129,132,137,141,146,155,155,155,169,177,180,194,201,201,201,222,222,264,287,322,322,322,417,454,494,494,563,563,563,651,701,734,772,772,772,772,927,976,1020,1070,1104,1104,1104,1194,1266,1298,1339,1387,1387,1522,1522,1656,1738,1805,1805,1805,1901,1989,2069,2115,2179,2179,2179,2179,2362,2492,2570,2592,2592,2592,2676,2788,2788,2846,2888,2888,2888,2948,2953,2978,3011,3082,3082,3082,3094,3134,3166,3201,3239,3239,3239,3272,3272,3322,3336,3362
"2864",84048331,"US","USA",840,48331,"Milam","Texas","US",30.7858183,-96.97718698,"Milam, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,7,7,7,7,7,8,8,8,8,9,9,11,12,12,12,13,13,13,13,13,14,14,16,16,16,17,18,18,18,18,18,20,20,20,20,20,22,23,23,24,24,25,26,27,27,27,28,28,28,28,28,28,28,28,28,29,29,29,32,35,35,35,35,37,38,40,42,44,44,44,48,51,56,57,57,57,63,68,73,78,80,80,80,83,88,90,92,92,92,92,112,120,133,137,149,149,149,149,187,191,203,217,217,217,240,257,260,262,273,273,273,286,293,297,302,306,306,306,327,327,332,333,333,333,346,350,355,357,366,366,366,366,374,391,396,400,400,400,400,402,409,413,420,425,425,430,430,440,441,445
"2865",84048333,"US","USA",840,48333,"Mills","Texas","US",31.49557106,-98.59272068,"Mills, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,7,7,7,7,7,7,7,7,7,8,8,10,11,12,13,13,14,14,14,14,15,15,15,15,16,16,16,19,22,22,22,22,24,26,26,26,26,26,27,27,30,31,31,31,31,31,31,31,33,33,34,35,35,35,35,35
"2866",84048335,"US","USA",840,48335,"Mitchell","Texas","US",32.30623474,-100.9212058,"Mitchell, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,5,9,9,10,10,12,12,12,18,21,23,25,25,25,26,27,27,27,27,31,31,31,34,34,38,41,41,41,42,42,47,49,52,52,52,56,58,59,59,61,61,61,68,69,69,70,70,70,70,70,71,72,72,72,72,72,73,73,73,73,73,73,73,73,73,75,75
"2867",84048337,"US","USA",840,48337,"Montague","Texas","US",33.67521893,-97.72500958,"Montague, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,14,17,17,17,17,17,17,18,18,18,21,21,21,21,21,24,25,26,26,26,26,27,32,32,33,35,35,35,37,37,39,43,45,45,45,46,47,49,54,57,57,57,60,61,64,67,70,70,70,77,79,79,83,86,86,86,89,89,96,104,109,109,109,110,112,116,118,122,122,122,129,134,135,144
